,Standard Deviation,Return,Portfolio Holdings
48,0.16043692873694015,2.0161701100916396,"MQG, QBE, REA, JHX, IGO, IAG, APA, FPH, SOL, TWE, LYC, IPL, NHC, HVN, BOQ, CGF, PMV, EVN, BKW, DOW, PRU, BWP, GOZ, CQR, IRE, CMW, KAR, RRL, NWS, ABC"
49,0.16397975399263465,2.218232026710372,"NAB, WBC, ALL, NCM, REA, SHL, CPU, JHX, IAG, APA, FPH, REH, WHC, TWE, WOR, IPL, ALD, SVW, NHC, BOQ, PMV, BKW, SGM, EVT, TAH, SKC, IVC, KAR, SIG, PRN"
50,0.17310969457549455,2.0167775594536845,"TLS, RIO, BXB, SHL, RMD, MIN, QAN, WHC, OZL, SEK, WOR, YAL, SVW, CWY, ALQ, QUB, AGL, CNU, BLD, BWP, EVT, CSR, SUL, HLS, CMW, GNC, IVC, PPT, PRN, JHG"
51,0.15870928255092245,1.8461792193390503,"NAB, MQG, TCL, GMG, NCM, JHX, MIN, IAG, APA, AMC, REH, YAL, AZJ, ORI, CWY, CGF, MTS, FLT, BWP, CSR, SKC, IRE, CMW, GNC, IVC, KAR, NWS, PRN, JHG, AGG"
52,0.1727930127192395,1.4757426783559007,"GMG, STO, QBE, QAN, REH, SPK, OZL, BSL, CWY, NHC, HVN, BEN, AGL, AWC, PMV, ILU, FBU, BKW, FLT, DOW, SGR, EVT, IFL, SKC, IRE, GNC, MND, PTM, SIG, AGG"
53,0.18074947006407932,1.6856828672677726,"CSL, WBC, ANZ, FMG, TCL, NCM, BXB, RHC, COH, IGO, VCX, SGP, MGR, BSL, YAL, SVW, NHC, BEN, JBH, CGF, ILU, BPT, ANN, SGM, GOZ, HLS, MMS, SWM, JHG, MYR"
54,0.17896505290397172,1.3366140296906441,"WBC, FMG, SHL, COH, FPH, SOL, REH, ORG, TWE, SPK, SGP, LYC, CAR, CWY, EVN, AMP, FLT, SGR, CSR, TAH, NUF, HLS, MND, KAR, RRL, ABC, MMS, ERA, SWM, MYR"
55,0.18577863611075818,1.0865654361046593,"WOW, GMG, NCM, BXB, CPU, AMC, VCX, DXS, SGP, GPT, LYC, SEK, IPL, YAL, CAR, SVW, BEN, MTS, BKW, DOW, PRU, CSR, TAH, IRE, CMW, MND, NWH, ERA, MYR, AGG"
56,0.15040837412067246,1.606095374719665,"CSL, WBC, ANZ, WES, GMG, RMD, SUN, RHC, COH, IAG, APA, WHC, GPT, WOR, IPL, AZJ, ORI, BEN, QUB, MTS, BKW, ZIM, BWP, ABP, EVT, NWS, PTM, MMS, ERA, SWM"
57,0.18572276062446702,1.179995664872203,"TCL, WOW, RIO, REA, JHX, IGO, IAG, WHC, VCX, SGP, GPT, LYC, AZJ, SVW, AGL, AWC, BPT, FBU, BKW, CNU, PDN, GOZ, TAH, NUF, IRE, NWS, MMS, ERA, SWM, PRN"
